﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1ZDDjXReDwZOuFu36GGYKj","Lost in the Moment","Darius, Wayne Snow","Lost in the Moment","1","1","264013","spotify:user:yaydevally","2017-12-16T13:46:47Z"
"spotify:track:3dbo4Fzw8KuynvTXJEPjCB","Ketto Revisited (feat. Bonobo)","Kidkanevil, Bonobo","Back off Man, I'm a Scientist","1","10","427800","spotify:user:yaydevally","2017-12-18T11:26:21Z"
"spotify:track:7gzNRg7SPdri7QuvI0mlOH","Aqua Libra - Down Beat Mix","Coolblu","Aqua Libra","1","2","416080","spotify:user:yaydevally","2017-12-18T11:28:20Z"
"spotify:track:6aEn5sPDNna2xFupz70KdJ","Pick Up the Pieces","Zed Bias, Boudah","Different Response","1","7","385504","spotify:user:yaydevally","2017-12-18T11:40:26Z"
"spotify:track:4gzP3HL2uJViYRN3HdzdeR","Silent Hi-Fi (feat. Saqi)","The Human Experience, SaQi","Embraced","1","9","305727","spotify:user:yaydevally","2017-12-18T11:49:25Z"
"spotify:track:17fY84uv4pbrAjVJmpUyW6","Jazzzz in Ya Bones (feat. Pete Murano & E O)","The Human Experience, Pete Murano, Eo","Embraced","1","6","283000","spotify:user:yaydevally","2017-12-18T11:53:47Z"
"spotify:track:5qNYU5Oe9ZmYmvVde2EvGy","The Hustle","Alan Wilkis","The Hustle","1","1","218000","spotify:user:yaydevally","2017-12-18T12:09:25Z"
"spotify:track:6Jl0t3DJF8xbbi7uOhJUnh","Welcome 2 Berlin","IAMNOBODI","Snapshots from Berlin","1","1","176617","spotify:user:yaydevally","2017-12-18T13:21:00Z"
"spotify:track:6AqHqZtIMNezCHOTpImvLx","Don't Cry (feat. Slone)","The Jazz Jousters, Slone","Third Pass (Three Years of Jousting)","1","2","178677","spotify:user:yaydevally","2017-12-18T13:46:11Z"
"spotify:track:5nAAagpXyHsLOiT4VaTHQk","Be Cool","Ackryte","Realize","1","8","111181","spotify:user:yaydevally","2017-12-18T13:55:15Z"
"spotify:track:4fQriFiNSZBfu7CgH3RgFT","The Thing","Urbs & Cutex","Peace Talks!","1","1","230253","spotify:user:yaydevally","2017-12-18T13:55:22Z"
"spotify:track:1eQWMJf7XjLgLDREpq0x78","Registrarse - Original","Luke Vibert","Rhythm","1","2","265746","spotify:user:yaydevally","2017-12-18T13:55:40Z"
"spotify:track:5PVch8MJ8offHbto41cHxt","Sunrays - Moods Remix","Catching Flies","The Stars","1","4","247832","spotify:user:yaydevally","2017-12-18T13:55:54Z"
"spotify:track:6tLZmt8bDpYlBS9IkqwSJz","Pass the Pen","Seb Wildblood","Pass The Pen","1","1","206334","spotify:user:yaydevally","2017-12-21T08:51:38Z"
"spotify:track:40TMWT4FHQKrbb6NgfWAJ5","Pineapple","Blue Lab Beats, Moses Boyd, Nérija","Pineapple","1","1","196586","spotify:user:yaydevally","2017-12-21T08:56:51Z"
"spotify:track:5PCaRuwBlifGTq0yNfV5r2","Hold - Alternate Take","Nubya Garcia","Nubya's 5ive","1","6","329570","spotify:user:yaydevally","2017-12-21T09:04:25Z"
"spotify:track:7jIE9yaNiRlm3KqyFeSQiX","Journey in Satchidananda","Matthew Halsall, Gondwana Orchestra","Journey in Satchidananda / Blue Nile","1","1","406234","spotify:user:yaydevally","2017-12-21T09:09:45Z"
"spotify:track:2GmNY4AtNQ6bfAwdfQaQSp","Jump Off (Remastered)","Lotus ","Nomad (Remastered Version) [Live 6.08.2013]","1","8","352613","spotify:user:yaydevally","2017-12-26T11:46:51Z"
"spotify:track:0KBjFrKkWhJMjdLX1wBgzg","You Know, You Know","John McLaughlin, Mahavishnu Orchestra","The Inner Mounting Flame","1","7","307400","spotify:user:yaydevally","2017-12-26T12:47:30Z"
"spotify:track:1yeIxOEFmpQ3qlOb2R3g2m","The Ghetto","Donny Hathaway","Everything Is Everything","1","8","413773","spotify:user:yaydevally","2017-12-29T11:47:56Z"
"spotify:track:4O1EDENIoSuEXYa80yl7kX","Champagne Cola","chuckee.","Champagne Cola","1","1","146880","spotify:user:yaydevally","2018-01-02T18:24:46Z"
"spotify:track:277R0tMsyJ4JyCHwDad5Ce","passion","eevee","beat tape 04","1","6","203659","spotify:user:yaydevally","2018-01-02T18:40:27Z"
"spotify:track:6SjiaKv1P4DCwNWBpAEilV","2:06 a.m.","idntrmmbr","2:06 a.m. ?","1","1","193469","spotify:user:yaydevally","2018-01-02T18:44:09Z"
"spotify:track:0BD9XqvXSSxlHsdBlLKhqA","Feblu","Flughand","EXPEDITion Vol. 7: Moonloops","1","2","93635","spotify:user:yaydevally","2018-01-02T18:53:17Z"
"spotify:track:7MxU8qFoLxDSvW74mdNA7C","descisions","Knowmadic","descisions","1","1","148117","spotify:user:yaydevally","2018-01-02T19:12:41Z"
"spotify:track:3izuaLqYKLPLargJXoErNk","Lakshmana","Made in M, Smuv","Nest","1","16","114500","spotify:user:yaydevally","2018-01-02T19:19:01Z"
"spotify:track:4fZYzz6EpySAtyBb5Xciqa","Ammi Ammi","Archy Marshall, Jamie Isaac","A New Place 2 Drown","1","4","209839","spotify:user:yaydevally","2018-01-03T13:33:47Z"
"spotify:track:6t8WhCwP2MGapYVqhjVLF3","Sun","Author","Author","1","2","369406","spotify:user:yaydevally","2018-01-06T13:10:12Z"
"spotify:track:6aJTVrFIZCbF2YzY9g0q1y","Dashiki","Author","Author","1","5","189121","spotify:user:yaydevally","2018-01-06T13:28:38Z"
"spotify:track:41WpQ6DMoSIn8SpNyAE1xq","Swing On Her Shoes Movement II","The Raah Project","Score","1","6","238315","spotify:user:yaydevally","2018-01-06T13:30:29Z"
"spotify:track:79SEew045ss4KEhs08MXpg","Emergency","Faithless","To All New Arrivals","1","11","464853","spotify:user:yaydevally","2018-01-06T13:49:35Z"
"spotify:track:1g020QdmGLGcBKiapLRonG","Someone Like You","Sublab","Someone Like You","1","1","336923","spotify:user:yaydevally","2018-01-06T13:50:12Z"
"spotify:track:3g0kWrJ7wKRrgGp2pOR4Ff","Seaside","Oldtwig","Seaside, Vol. 1","1","1","300175","spotify:user:yaydevally","2018-01-06T13:51:02Z"
"spotify:track:7kB5KXbxQTGNfwHuv1Gt1f","Sit Back, See The World","Bias","Time & Tide","1","3","216373","spotify:user:yaydevally","2018-01-06T13:52:20Z"
"spotify:track:6iCQdVyQF5RfMEJWS031Og","Nami","Frameworks","Kings","1","5","228742","spotify:user:yaydevally","2018-01-06T13:55:02Z"
"spotify:track:3GSvmyr6QtuAfvndVu6NRx","Reine","il:lo, Brain Blake","Places EP","1","2","292658","spotify:user:yaydevally","2018-01-06T13:55:51Z"
"spotify:track:3oLZmhiu0ZQuTPeE7oLn0q","Kelele","il:lo","Vega","1","5","323752","spotify:user:yaydevally","2018-01-06T13:57:25Z"
"spotify:track:0QWFdE8pLiKLdU2oWZNghb","Stay Alone","Apanemic","A Thousand Secrets","1","1","252086","spotify:user:yaydevally","2018-01-06T13:58:53Z"
"spotify:track:1pIZm2YoEH6VhTQENOWjxl","A Thousand Secrets","Apanemic","A Thousand Secrets","1","2","217698","spotify:user:yaydevally","2018-01-06T13:59:11Z"
"spotify:track:3SfZYQKmEqcgH6TXJStW1s","Too Late","Apanemic","A Thousand Secrets","1","4","275559","spotify:user:yaydevally","2018-01-06T13:59:20Z"
"spotify:track:2dOcuMfs1hEE5289HMeb8C","Parlor Magic","L'Orange","The Ordinary Man","1","4","150493","spotify:user:yaydevally","2018-01-06T14:02:01Z"
"spotify:track:768RRGTrlACZwJDvVmMBbz","The Love/Hate Relationship Between Rabbits & Magic","L'Orange","The Ordinary Man","1","6","132773","spotify:user:yaydevally","2018-01-06T14:02:26Z"
"spotify:track:2PNJAqh6P24DYyFQkx1Nqt","Forgive Me","Blue Sky Black Death","Late Night Cinema","1","8","288640","spotify:user:yaydevally","2018-01-06T14:06:44Z"
"spotify:track:2rnAYh7REAMGYqJUXJKZZK","Horn in the middle","Nujabes","Metaphorical Music","1","2","248600","spotify:user:yaydevally","2018-01-06T14:07:42Z"
"spotify:track:2csdd679hni5tQsW8lkEV1","Next view (feat. Uyama Hiroto)","Nujabes, Uyama Hiroto","Metaphorical Music","1","10","275693","spotify:user:yaydevally","2018-01-06T14:09:08Z"
"spotify:track:0HcER1wQTpoZ5scc7S2Tkz","Burned Bridges","Sense Of The Q4","Project Mooncircle 10th Anniversary Compilation","1","20","171360","spotify:user:yaydevally","2018-01-06T14:11:50Z"
"spotify:track:5xEjuJLH2tlCYC5r0YZrPN","Start Movin '","DJ Devastate","Movement / Silence","1","1","139080","spotify:user:yaydevally","2018-01-06T14:13:59Z"
"spotify:track:23g1rCtLLwF44oaCYRdO93","Dont Stop ft. Segerfalk","DJ Devastate","Movement / Silence","1","3","164400","spotify:user:yaydevally","2018-01-06T14:14:19Z"
"spotify:track:2jVzPPNTX9rabazX731uZK","Takin'It Slow","DJ Devastate","Movement / Silence","1","8","182013","spotify:user:yaydevally","2018-01-06T14:15:09Z"
"spotify:track:6SHLblvcC5YcsgJWbK83MV","Nothing To Be Done (Interlude)","Horrorshow","Inside Story","1","6","159293","spotify:user:yaydevally","2018-01-06T14:16:59Z"
"spotify:track:6gnwFwpKhnONePCcVsdXZd","Day Dreaming","Inf","The Go Round","1","14","136733","spotify:user:yaydevally","2018-01-06T14:17:50Z"
"spotify:track:6T70d2BK5jR4x8JHNz1SXQ","Power Moves, Baby","Inf","The Go Round","1","15","126280","spotify:user:yaydevally","2018-01-06T14:18:05Z"
"spotify:track:5MlVlWG1J3G6ea5tevxIZt","Rubber Dubby","Inf","The Go Round","1","7","110200","spotify:user:yaydevally","2018-01-06T14:18:19Z"
"spotify:track:08v0HBULIXp9sdK64gcJ33","Reykjavik Blues","Inf","The Go Round","1","3","126853","spotify:user:yaydevally","2018-01-06T14:18:51Z"
"spotify:track:12je1bZdZblrTDRPb2jb0p","Suit Up - Instrumental","Inf","Segmenten Instrumentals","1","6","210294","spotify:user:yaydevally","2018-01-06T14:19:09Z"
"spotify:track:1STw1pNXpdlKzau2laW7bn","Wolves","Otso","Unia","1","5","186461","spotify:user:yaydevally","2018-01-06T14:21:18Z"
"spotify:track:4d0HDzsFKP8CCnsihmcvEg","Perspective","Otso","Unia","1","6","175384","spotify:user:yaydevally","2018-01-06T14:21:29Z"
"spotify:track:4YWLsfzFrBfFUsMrWLtvju","Sun Goddess","Yesterday's New Quintet","Angles Without Edges","1","15","237746","spotify:user:yaydevally","2018-01-07T09:35:01Z"
"spotify:track:60wBXX022vvTxawrHTgiHG","lovers carvings (letherette remix)","Bibio","The Apple And The Tooth","1","8","167946","spotify:user:yaydevally","2018-01-07T09:35:14Z"
"spotify:track:6zKgdxxZLgdKYq3gR77fr0","Ekans","Molife","Beet Tape","1","3","140109","spotify:user:yaydevally","2018-01-07T09:35:29Z"
"spotify:track:1YI6wLnlhRIYCBq5vg2tfx","Smoke & Mirrors","TOKiMONSTA","Cosmic Intoxication","1","3","218506","spotify:user:yaydevally","2018-01-07T09:36:47Z"
"spotify:track:78yTAolWVijUyJMeZS4tD8","Into My Life","Ron Basejam","Deep And Meaningless","1","4","342266","spotify:user:yaydevally","2018-01-07T09:36:57Z"
"spotify:track:4LHJmwqTJmECv7Z2tpY7V9","Whispers, Pt. 1","Culprate","Deliverance","1","1","356600","spotify:user:yaydevally","2018-01-07T09:38:30Z"
"spotify:track:5fDMSoh6h3hlSkRnTpHnRd","Bittersweet","baaskaT","Flickshots & Quickscopes","1","1","86000","spotify:user:yaydevally","2018-01-07T09:38:42Z"
"spotify:track:2YH4yFAcNkH2mXsjYuuqlK","Some Jazz Shit","FaltyDL","In The Wild","1","16","372309","spotify:user:yaydevally","2018-01-07T09:39:05Z"
"spotify:track:6f1S3mOpU4TeoTZOJCmRXl","King Bromeliad","Floating Points","King Bromeliad / Montparnasse","1","1","532499","spotify:user:yaydevally","2018-01-07T09:39:14Z"
"spotify:track:4sJ2P7azTWHbOXPIdTfwQy","Revenge Of The Number - LM Version","Portishead","Revenge Of The Number","1","1","385542","spotify:user:yaydevally","2018-01-07T09:40:41Z"
"spotify:track:45RzfcHg8xbDwylM5d8Bg9","Blazing The Crop","Rae & Christian","Sleepwalking","1","1","126458","spotify:user:yaydevally","2018-01-07T09:41:02Z"
"spotify:track:59vqOeRwV5wYevUCgyGxgX","A Million and One Things To Do - Instrumental","Time Machine","Slow Your Roll Instrumentals","1","2","222040","spotify:user:yaydevally","2018-01-07T09:41:17Z"
"spotify:track:1JVfjwfsrR2Mm79zppK5PX","Pizza Pizza","Bugseed","Soundcraft","1","12","91835","spotify:user:yaydevally","2018-01-07T09:41:31Z"
"spotify:track:35F09GbNj5qWsgUEyeVYiU","Coloring Book","Blockhead","Uncle Tony's Coloring Book","1","1","300426","spotify:user:yaydevally","2018-01-07T09:42:00Z"
"spotify:track:3XqX8mnBDBonmRz9tBWcFn","SeeSea","Machinedrum","Vapor City","1","7","256836","spotify:user:yaydevally","2018-01-07T09:42:14Z"
"spotify:track:52DKJGMSpY7dGZH795ddbX","Whole Wide World - Instrumental","Flying Lotus","Whole Wide World","1","2","286880","spotify:user:yaydevally","2018-01-07T09:42:35Z"
"spotify:track:2YdgfEjUO1qhG9j2R58HES","Homewards","Mndsgn","Yawn Zen","1","2","151303","spotify:user:yaydevally","2018-01-07T09:42:45Z"
"spotify:track:4zwHUFfiBp8qLlSfh4POmu","Abeja","Mndsgn, Sofie","Sofie's SOS Tape","1","6","219149","spotify:user:yaydevally","2018-01-07T09:43:28Z"
"spotify:track:7HSLK0aJ8Ux6i3o0bQRNsK","Slime","Samiyam","Pizza Party","1","1","173039","spotify:user:yaydevally","2018-01-07T09:44:24Z"
"spotify:track:1xMlmk36Nh6sfs2xyLgBgQ","The Look Up","Hint","Portakabin Fever","1","2","286360","spotify:user:yaydevally","2018-01-07T10:26:44Z"
"spotify:track:73QTWtAYzzLNhkNICcVQxo","3 Play It Cool - Original Mix","Crazy Penis","A Nice Hot Bath With (Remastered)","1","3","381712","spotify:user:yaydevally","2018-01-08T08:54:35Z"
"spotify:track:1KDtDxCUEv2YwTpcBEsI9Q","Journey","Phaeleh","Tides","1","1","302537","spotify:user:yaydevally","2018-01-08T13:14:22Z"
"spotify:track:6dhmX4mMhZhKYsk8zlUzty","1st Session","Louis Bordeaux","Lets Love Life","1","11","250320","spotify:user:yaydevally","2018-01-08T13:22:50Z"
"spotify:track:17mkbR3Av28d2OoRxXaANP","The Crew","FDEL","Audiofdelity","1","9","271572","spotify:user:yaydevally","2018-01-14T13:02:14Z"
"spotify:track:1Dc8RqTIAsNkMijc94lqjD","Days Gone","Tor","Blue Book","1","4","265995","spotify:user:yaydevally","2018-01-14T13:09:12Z"
"spotify:track:5MbMosoR0maybUdtx9bSdP","De Janeiro","Bodikhuu","Rio","1","1","184667","spotify:user:yaydevally","2018-01-15T10:24:24Z"
"spotify:track:27IhRmQOwFXI7cnhcHzra1","Jah Love","Folamour","Umami","1","9","466169","spotify:user:yaydevally","2018-01-15T10:30:20Z"
"spotify:track:3YBzfFmXV5Awj7xKPEkMlR","Brazze Séquence","Millennium Jazz Music, Tehu","Project Canada: On the Radar, Vol. 1","1","1","183669","spotify:user:yaydevally","2018-01-15T10:33:45Z"
"spotify:track:3TBp9I5mot6cCr0ON1GEHX","The Moon","digitalluc","Moonsession","1","1","143712","spotify:user:yaydevally","2018-01-15T15:48:13Z"
"spotify:track:3lKV7yovr1fYknpKaaIDFm","Runner","Mr. Carmack","Blu EP","1","4","170193","spotify:user:yaydevally","2018-01-15T17:39:22Z"
"spotify:track:6s1T6MBlgNrhYAfyS7KyoE","Kittylitter","Swarvy","Scotch","1","1","210299","spotify:user:yaydevally","2018-01-15T17:42:28Z"
"spotify:track:0BygfOQUgLh4F2B2Cp9rKL","Ah Yeah","DJ Logic","Are You Ready","1","2","263294","spotify:user:yaydevally","2018-01-15T17:49:10Z"
"spotify:track:6hCpKWUudozRmDFsfZ7Mmf","There's A Light","Bushy","Hiya!","1","8","282360","spotify:user:yaydevally","2018-01-17T10:28:44Z"
"spotify:track:6UE9nzBIICDcPYlKPNvcad","Picturesque Storm","Damu The Fudgemunk","Spare Overtime Re-Inspired","1","9","140573","spotify:user:yaydevally","2018-01-17T10:55:33Z"
"spotify:track:3spNIxZ6KTcczOgjQuVFGv","Dead Cat in the Parking Lot","Birocratic","Replaced","1","5","184136","spotify:user:yaydevally","2018-01-17T11:04:28Z"
"spotify:track:3xJNQ59FF5PhiWbZHkkDrC","Moonchild","Flako","Mesektet Extnd","1","1","121826","spotify:user:yaydevally","2018-01-22T07:36:10Z"
"spotify:track:0Oa1psYTKQfLsJPIpVcMlJ","Cut The Jazz","De-Phazz","Detunized Gravity","1","5","312226","spotify:user:yaydevally","2018-01-29T16:44:46Z"
"spotify:track:2vTXcaiTk5N3g6JJNzmC80","She's Between","George Fields","Beyond Realm","1","20","169122","spotify:user:yaydevally","2018-01-29T16:44:55Z"
"spotify:track:4knU026rvLjRxwOW293S9p","Drum In The Day, To Sing At Night","Dday One","Journal | Extended","1","1","290177","spotify:user:yaydevally","2018-01-29T16:47:46Z"
"spotify:track:3C4fc2KMJg2cZxZNSO5jJK","Seven Days to Live - Frederic Robinson Remix","London Elektricity, Emer Dineen","Are We There Yet? (The Med School Scans)","1","3","234386","spotify:user:yaydevally","2018-01-29T16:50:22Z"
"spotify:track:73cn6vDBBOS74HXf27l9t4","Parallel Jalebi","Four Tet","Beautiful Rewind","1","2","233882","spotify:user:yaydevally","2018-01-29T16:59:21Z"
"spotify:track:0u7IzJIDB2TzFV30W9w01z","Well I Gotta Story","Evolve","Happy Hour in the Gene Pool (Remastered)","1","2","284977","spotify:user:yaydevally","2018-01-29T17:02:21Z"
"spotify:track:0akVWdFxixEOVThZ38pVG0","Moca","Thoma","Thoma","1","4","254400","spotify:user:yaydevally","2018-01-29T17:04:29Z"
"spotify:track:4LL5xqnUvCAE4a7i7j15TN","likeoverr","Sugar Cane Davis","Nowunshere","1","7","108506","spotify:user:yaydevally","2018-02-06T12:00:24Z"
"spotify:track:3gVnJfv4D11blFoUjZ6Jro","It's Like Love","Coubo","Selcouth","1","7","205061","spotify:user:yaydevally","2018-02-06T12:14:40Z"
"spotify:track:6qDHLX0SDkD5AcvEpYRalc","Live by the Day","Skinshape","Skinshape","1","1","342540","spotify:user:yaydevally","2018-02-06T12:21:19Z"
"spotify:track:7qtGEuqlgM5raMFpKk5Ern","4D Anxiety","Youandewan","There Is No Right Time","1","10","339732","spotify:user:yaydevally","2018-02-06T12:32:53Z"
"spotify:track:40LdkY3tDfhOooaQ8bRgVI","Winter In America","Fiendsh","To The End","1","2","247507","spotify:user:yaydevally","2018-02-06T12:37:23Z"
"spotify:track:23DWlWzVPv7LVozIuCfjK9","Blue Eyed Bitter","Aeroc","Viscous Solid","1","11","228026","spotify:user:yaydevally","2018-02-06T12:42:16Z"
"spotify:track:4CPAzsoJ5Vsgg6uqeKyczZ","Ain't no More Flowers","Deadbeat","Walls and Dimensions","1","1","420124","spotify:user:yaydevally","2018-02-06T12:47:02Z"
"spotify:track:5E36jz0CoZAiZFSKc8eZtW","Stimulus","Moods","Another Point of View","1","3","273972","spotify:user:yaydevally","2018-02-06T12:52:53Z"
"spotify:track:7HsFj6rNC5xW0apgivsQA0","Step With","Mono:Massive","The Chronic","1","4","164000","spotify:user:yaydevally","2018-02-06T13:01:34Z"
"spotify:track:6n5L5qcSfBH7s1l3yxk3l4","Between I Am and You Are","Don Philippe","Between Now and Now","1","2","192000","spotify:user:yaydevally","2018-02-06T13:01:42Z"
"spotify:track:6S04Q1qPvZA8U94UlVyJmV","Love","DJ Babu","The Beat Tape, Vol. 1","1","9","86186","spotify:user:yaydevally","2018-02-06T13:01:48Z"
"spotify:track:7udBN4QLX0JOHCujK6197C","Compromizzze","Phemenine","Compromizzze","1","1","166687","spotify:user:yaydevally","2018-02-06T13:05:47Z"
"spotify:track:3yzb18zfVllY2TBxpuDoef","Hell & Back","Derlee, Daily Bread","Divided Souls","1","3","280869","spotify:user:yaydevally","2018-02-06T13:05:59Z"
"spotify:track:49e1Phvzfavdeh5jjdtwCx","Au revoir","Point Point","Family Portrait EP","1","3","173986","spotify:user:yaydevally","2018-02-06T13:09:50Z"
"spotify:track:28xaS6V1dhQPVvd3i7svE6","Ode to the Pleiades","Clap! Clap!","A Thousand Skies","1","7","361749","spotify:user:yaydevally","2018-02-17T18:22:03Z"
"spotify:track:6NZEAaLMSYQ8vuyw32dg5c","Invariant","BluntOne","Tales of 16 Pads","1","3","145908","spotify:user:yaydevally","2018-02-17T18:27:58Z"
"spotify:track:0naywxCEzRk9jseDcgmh4v","Blue Skies - Unquote Remix","Blu Mar Ten","Love is the Devil Remixes, Pt. 2","1","2","273040","spotify:user:yaydevally","2018-02-17T18:42:22Z"
"spotify:track:44s0qq71Jo2jJFWMR3UF7H","Loose Ends","Hardkandy","Last to Leave","1","8","248826","spotify:user:yaydevally","2018-02-17T19:01:44Z"
"spotify:track:3atM1l78L1TkMP5AxiDFrY","Orange Evening","DWIG","Big Tales","1","1","431049","spotify:user:yaydevally","2018-02-20T16:09:19Z"
"spotify:track:74RR51y4gOTeJQuCUQrPrW","Babe","Evenings","Yore","1","7","172252","spotify:user:yaydevally","2018-02-22T11:39:31Z"
"spotify:track:06WLLVmw2XWZ4kThwTUfA9","Liquid Season","Protassov","Shalina Music","1","1","250626","spotify:user:yaydevally","2018-02-26T09:07:35Z"
"spotify:track:52VCBf5hOKIU4ghovGboEK","Help Coco","Fab Beat","Help Coco","1","1","210428","spotify:user:yaydevally","2018-02-26T09:13:20Z"
"spotify:track:0ZcU3tpIo70h1xfjPcvt4u","Sweet Something","Will Magid, Alligator Spacewalk","Alligator Spacewalk","1","4","224960","spotify:user:yaydevally","2018-02-26T09:16:25Z"
"spotify:track:0DvIEkbQegTwAN3VKZDwpj","Somnium - Original Mix","Congi","Deep Heads Dubstep Volume 1","1","7","334217","spotify:user:yaydevally","2018-02-28T12:35:56Z"
"spotify:track:50wtDepRQeJJAX3gY1lcSK","New Forms","Roni Size, Reprazent, Bahamadia","New Forms (Disc 2)","1","3","464733","spotify:user:yaydevally","2018-03-05T12:20:28Z"
"spotify:track:1Ow1W9GnwZr76XVgL7uihD","Under the Sea","Jungle52","Best of Series","1","7","107467","spotify:user:yaydevally","2018-03-11T16:18:14Z"
"spotify:track:4KPOwTkLW8SSJDQyXR5dez","Summer Dreams","Skream","Skream!","1","11","478013","spotify:user:yaydevally","2018-03-11T16:23:28Z"
"spotify:track:6Y6fo7BjyFOFUdANzbxCMV","Storm (feat. Chris Lorenzo)","Justin Jay, Chris Lorenzo","Storm (feat. Chris Lorenzo)","1","1","374125","spotify:user:yaydevally","2018-03-11T16:42:04Z"
"spotify:track:0AOfgFuYDyOfwhmAwygYCR","Return to the Moon","Desmond Cheese","Space and Time","1","4","440173","spotify:user:yaydevally","2018-03-12T07:07:59Z"
"spotify:track:2w6kJXIR0ViSHfz4SZWhVD","Purple & Orange","Welder, Brendan Angelides","Vines & Stream","1","3","448253","spotify:user:yaydevally","2018-03-12T07:10:16Z"
"spotify:track:1hTawwEMjeX9ne0lHLd9jq","Soul Vibration","J-Walk","A Night On The Rocks","1","3","224266","spotify:user:yaydevally","2018-03-12T17:42:57Z"
"spotify:track:3KyuU54Ui0dTtCI2Xkfkrh","Oasis","Ashra","Correlations","1","3","226240","spotify:user:yaydevally","2018-03-18T21:34:52Z"
"spotify:track:0aE3yX4oHyn8nSCx3BE4U8","Mr. White","Khruangbin","The Universe Smiles Upon You","1","1","298439","spotify:user:yaydevally","2018-03-18T21:42:20Z"
"spotify:track:6CLM7MaaZgp1ublu1VYy8o","LA to the Bay","PillowTalk","Je Ne Sais Quoi","1","12","155456","spotify:user:yaydevally","2018-03-19T12:13:19Z"
"spotify:track:7kkCEuwVBNDo21m1wVv9gk","The Last Pulsar","Dirtwire","RipTide","1","6","262042","spotify:user:yaydevally","2018-03-19T12:15:48Z"
"spotify:track:5W5yTxsV46wZrBXfVZOkrs","Take Out","Brian Witzig","The Iron Horse","1","8","284680","spotify:user:yaydevally","2018-03-19T12:22:42Z"
"spotify:track:13VTI8Azbyt0HW8XEMZIKY","Acid Raindrops - Instrumental","People Under The Stairs","Acid Raindrops","1","2","264152","spotify:user:yaydevally","2018-03-19T12:23:12Z"
"spotify:track:0Husbo4OjGpd4rihtwVU20","From Ghettos to Galaxies","Figub Brazlevic, Noritsu, Bluestaeb","Expedition Vol. 1: From Ghettos to Galaxies","1","1","232000","spotify:user:yaydevally","2018-03-19T12:25:34Z"
"spotify:track:3wrbfEUlh8wU5kDZ6SgeiM","Owl Beach II","Yppah","Tiny Pause","1","5","336400","spotify:user:yaydevally","2018-03-19T12:27:10Z"
"spotify:track:4R5S8ujRZefqSBGnDpCK6b","Lalala - Instrumental","Klaus Layer","Society Collapse","1","13","225706","spotify:user:yaydevally","2018-03-19T12:28:58Z"
"spotify:track:4PEWmUoHZhNENLbOcunmMr","Poppy's Song","Big Muff","Music From The Aural Exciter","1","6","318133","spotify:user:yaydevally","2018-03-21T08:14:00Z"
"spotify:track:3N3HpcVZGHKRz94fox04t1","Kolido","Dauwd","Ghostly Swim 2","1","6","411003","spotify:user:yaydevally","2018-03-21T08:19:10Z"
"spotify:track:6QsEMC07RrsuMTaTrSLmRh","Duluoz Dream","Sal Dulu","Duluoz Dream","1","1","225440","spotify:user:yaydevally","2018-03-24T16:28:28Z"
"spotify:track:2GuKrwTwOBXrYzv2zRk3KK","Rainmaker","Aurka, Haley Grey","Meraki","1","3","309090","spotify:user:yaydevally","2018-03-24T16:31:25Z"
"spotify:track:10oQov5FDhyrXhsK3fbCXC","The Dark Streets","Tall Black Guy","8 Miles to Moenart","1","2","391509","spotify:user:yaydevally","2018-03-27T08:18:14Z"
"spotify:track:7v1HviFnsDEfwtFY2qx7TT","That Swing","Soul Square","Soul Square","1","6","253266","spotify:user:yaydevally","2018-03-27T08:31:29Z"
"spotify:track:5TzE9p0Gw0eTjrz9rZUYTi","Don't Hold Ya Breath","Marcus D","Melancholy Hopeful (Instrumental Version)","1","1","262815","spotify:user:yaydevally","2018-03-27T08:32:11Z"
"spotify:track:11LLPA6JHS6MEyCICl4egn","Memories","Proleter","Feeding the Lions EP","1","6","169333","spotify:user:yaydevally","2018-03-27T08:45:34Z"
"spotify:track:7kXm8EI4VOaStwKITEXzmO","Indian Slap","Carpet Patrol","Carpet Patrol","1","8","111360","spotify:user:yaydevally","2018-03-27T08:46:49Z"
"spotify:track:0d9rXl8jMY45BdVZ0tcCoK","Japanese Electronics - Instra:Mental Moog Remix","Commix","Re:Call to Mind","1","1","338826","spotify:user:yaydevally","2018-03-27T08:59:38Z"
